,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,28,0.29766309323837703,5.083784793578037,0.2964472451758265,5.0422163023881
1,50,0.3784908354754266,6.45466860395443,0.4261383592630495,7.288500751514744
2,41,0.28955788379338987,4.936912291074288,0.28888634088916526,4.947190381772088
3,40,0.30409130415791896,5.200892736788888,0.30699748617277334,5.1906283891294835
4,41,0.31383213796937687,5.348701547940008,0.3032900463950266,5.203664360335847
5,87,0.5021870854021406,8.576847873626557,0.5014543827762278,8.52914474627217
6,105,0.34093357639678673,5.814178430074861,0.34728703481034634,5.939859107224983
7,50,0.42036085905097503,7.167080600768917,0.4226097189770805,7.237208690905022
8,34,0.3314360920266303,5.66857236679093,0.3407551835780674,5.761394178413338
9,39,0.3662491422417878,6.242054643337713,0.3612661440617637,6.1983826399684405
10,21,0.29815453560677646,5.092178132544611,0.29566971060876246,5.0289913609068755
11,45,0.2873552960093901,4.900470588678925,0.30211221149605855,5.167206923917339
12,108,0.3734504075028889,6.367265441901264,0.37212285537370343,6.372619090525498
13,56,0.2982865537501017,5.101613724787904,0.30064383475776896,5.083202612389429
14,54,0.28348888210621026,4.831555596429155,0.27979232627503553,4.80050490887701
15,55,0.4611625757567552,7.876190711093526,0.4639129238078404,7.890609021935904
16,40,0.2859070082185221,4.875771925311121,0.2975741427279128,5.089589603373242
17,42,0.31537137723455594,5.377027930046807,0.3111845324880409,5.3290478232465945
18,55,0.34959260975019085,5.979104433517856,0.3556785929053119,6.01371504619074
19,56,0.3340267415663218,5.692882065008512,0.32034395952620104,5.496264928734887
20,41,0.34013445134690085,5.809152665576227,0.34125222691870644,5.804295940666258
21,50,0.32354084619752255,5.517568052671075,0.3380409420630789,5.781717619907164
22,69,0.2937327301524732,5.008092705965742,0.2919428872931124,4.999533863725944
23,45,0.31548294195420823,5.395724635842743,0.3211649859323648,5.430168547493303
24,24,0.3890474502860484,6.630610596579981,0.3825649250647633,6.563814044464822
25,75,0.3691493121836991,6.304697164241272,0.37620097162439925,6.398732668180885
26,30,0.34344462176987617,5.857001040858624,0.34197515469596074,5.8490068256500285
27,70,0.5448464933943524,9.289539330611413,0.5526589195466514,9.464306560034702
28,35,0.47254645636263776,8.081991819849838,0.46682114549370407,7.892882513969139
29,63,0.33497855261742726,5.709103963999912,0.3247339089787326,5.571584985496859
