,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,41,0.19433097315175188,0.5969736370400381,0.2862735063354819,1.0593181662635083
1,25,0.18487020777255528,0.5679107067927269,0.26694927988426514,0.9878113600948144
2,48,0.11986250413042557,0.36821075855772134,0.19992328759765704,0.7397903254209484
3,23,0.183701352784018,0.5643200511069006,0.25060592768793805,0.9273348944210291
4,26,0.24373402359134905,0.7487369829620925,0.3470550547388013,1.2842324422000542
5,20,0.20286520251182077,0.6231903016189562,0.23347420920748557,0.8639411810524293
6,64,0.055444393810348346,0.17032200729318195,0.1162806334425501,0.4302814779023586
7,62,0.09492363542484346,0.29159997998044584,0.2165472600165884,0.8013051900141126
8,37,0.17340536329347114,0.5326913601503743,0.25088444683334715,0.9283655185753941
9,65,0.17780681222198721,0.5462123595694962,0.24327818339442367,0.900219522316854
10,37,0.19909666431280343,0.6116135677689439,0.3197542703021976,1.1832094125905763
11,22,0.2017071586559679,0.6196328571145203,0.3045973167137734,1.1271230618592072
12,42,0.19641760967222097,0.603383665110202,0.30855396152777365,1.1417641153837725
13,26,0.19926189166490985,0.6121211367463731,0.2263163499534409,0.8374544466129488
14,50,0.19674860708856617,0.6044004702456971,0.3045398938027068,1.1269105757872993
15,46,0.20466378989042244,0.6287154591968976,0.2368634115171882,0.8764824868189605
16,62,0.14622564611071287,0.44919682319027604,0.28947625068807104,1.0711695084223585
17,59,0.23595167660481883,0.7248300580395861,0.24696522067026266,0.9138629279396218
18,59,0.2302172739032865,0.7072143008524251,0.2873803509351923,1.0634139018651463
19,24,0.17469828945548335,0.5366631553863191,0.17930534051621175,0.6634962730162546
20,71,0.18741350170094406,0.5757235603068525,0.22966749370329897,0.8498549215902766
21,28,0.19282543371398464,0.592348705978898,0.2859526362502636,1.0581308279218182
22,31,0.18785586960173664,0.5770824892020404,0.31905706463939787,1.1806294930105925
23,87,0.18057950342499784,0.5547299083935718,0.24044252664587287,0.889726540463663
24,65,0.2014073311687307,0.6187118042188463,0.2638987194303156,0.9765231548133699
25,50,0.19147441797947753,0.588198462898001,0.2888062497370851,1.0686902563676417
26,63,0.1781948851329504,0.5474044973606937,0.2457049287059199,0.909199380167724
27,54,0.18518927303533095,0.568890857034776,0.3304568757377049,1.2228130228209173
28,66,0.18436416142974418,0.5663561613650001,0.29923962760973394,1.1072976247457569
29,49,0.09572081946839803,0.29404888377664834,0.17794727046151224,0.6584709100393686
