,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,29,0.3276015022502028,3.319248485972421,0.34899949097437666,3.436642148627755
1,26,0.31526993467931447,3.1484946396058513,0.2974600628036277,3.105745386854537
2,28,0.29086943853452346,2.8945480217852277,0.3157063139032054,3.3397742642067194
3,41,0.32239748386213474,3.2832740242226945,0.33414863925128824,3.2284695881903933
4,56,0.20741028286392993,2.1066525760324724,0.20524892816155166,2.006043713935922
5,44,0.31453257755662833,3.1868345373046756,0.3344454804601779,3.2933269654880206
6,63,0.2889100353993781,2.885247204775602,0.2687252364492175,2.805728458359532
7,8,0.43215510400692647,4.300533282939483,0.45634320065825007,4.82753499086314
8,46,0.30363748056575673,3.092223427985197,0.31994906584316957,3.091276478512897
9,9,0.44327555508223143,4.502320603934753,0.43720638136000256,4.273128833732927
10,43,0.24618882383229282,2.4943776971589364,0.25763749390875323,2.5369890029399897
11,78,0.26486070525587996,2.6450746456004457,0.25141716633924155,2.6250169423571323
12,50,0.3089607290137092,3.0745810611169055,0.34184531135919605,3.6162918603117116
13,45,0.3075762563040199,3.1323356519199472,0.31313704371086165,3.0254602407526194
14,85,0.20304244437131436,2.06228872827571,0.21199956351193744,2.0720224731480337
15,58,0.2397044405172644,2.4286781220561497,0.2633112889128594,2.592859580284804
16,60,0.22283748803251857,2.225402930626012,0.20458660412262078,2.1360645727609118
17,53,0.1987429272993317,1.9777634596348515,0.19261744418454066,2.03764940577665
18,102,0.17366213193003735,1.7685633272524226,0.1826543343822554,1.7647654200405278
19,117,0.22825888197639116,2.318410423427862,0.21150593079806618,2.0671978496456145
20,46,0.1943010740404092,1.9686525898128546,0.22269340600819038,2.1928901476976925
21,47,0.287114652926985,2.867317324794748,0.27119097893921873,2.8314729845030238
22,26,0.33815143213897914,3.365068409706955,0.3514960055190681,3.718384021815814
23,33,0.2966964028369797,3.0215359650000644,0.30474874326184764,2.944414353638054
24,43,0.3323234800709047,3.3753876890797,0.3525500426671392,3.4457222421331895
25,50,0.2502161665405035,2.535182611345535,0.2551170894520028,2.512170261332445
26,55,0.2563038734290038,2.559620448496836,0.23346578866738282,2.4375887280732385
27,86,0.1750172263075606,1.741660343345968,0.17624389302366827,1.8644379039074808
28,41,0.30574736541377134,3.1137103516193454,0.29777952883811143,2.8770793590349797
29,46,0.2700456285459794,2.7428356548547472,0.2419338770779052,2.364591803949758
