,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,8,0.9025404834164277,71.43668406728446,0.8957161925850935,75.25316296837057
1,13,0.8823749908206916,69.38770722817604,0.9094567319515685,77.09300132749019
2,14,0.8869486871814759,72.05700639510503,0.8927957418982648,67.52729588319824
3,31,0.8430319867677384,67.26402567652802,0.9663181744728011,78.18867013040939
4,11,0.8858574282296515,72.52070161436251,0.9649562656369147,70.31349213563482
5,10,0.9089265347595517,71.94214431047415,0.9282375284740505,77.98542728363057
6,46,0.824216054785713,64.81423759420115,0.8907418378259612,75.50657362072808
7,22,0.8730682521464764,70.92933958580838,0.9197824002778894,69.56845264479416
8,43,0.8309718813500859,66.30177127431385,0.90407933452537,73.15267654723581
9,15,0.8404327475718276,68.80201099109017,0.9679849058215009,70.53418013506452
10,14,0.8574263362070024,67.86586908404377,0.7939785811755903,66.70572672149846
11,26,0.8365186572146588,65.78168271035337,0.9033288977573994,76.57355591236639
12,41,0.8434723518174845,68.52492542961636,0.8354896881530638,63.19290822256397
13,30,0.8268942688727143,65.97642581330892,0.9104370859052431,73.66710765134214
14,25,0.8216962962738242,67.2681517598028,0.8906274041879272,64.89736914534109
15,14,0.8928341569887766,70.66842182619214,0.8765464282133582,73.64262448053988
16,18,0.8436534897561089,66.34274765060937,0.9282274573507199,78.68416175027299
17,26,0.8637144143119572,70.16942014243834,0.8549226886822365,64.66273823524041
18,32,0.8285630043272008,66.10957125288859,0.9462368803037798,76.5638122657315
19,8,0.9051870963970321,74.10312453344632,0.8581579291752376,62.53141510446439
20,5,0.9036552354246205,71.52491743574367,0.9213872447660206,77.40990400904047
21,24,0.8247515494779085,64.85634752400519,0.9433774085899511,79.96839570001923
22,20,0.8442490036057806,68.58802175489969,0.8380226800166568,63.384493019640736
23,16,0.8344584477282986,66.57995821629002,0.9908383080196278,80.1726922507554
24,9,0.9181872366639997,75.1673807706263,0.8777688532535042,63.96040479555634
25,6,0.908992701915875,71.94738148523666,0.9282628444443822,77.98755419264131
26,36,0.8173957127058477,64.27790337761876,0.8890911190264386,75.36664517539145
27,18,0.8376314774726333,68.0504042694832,0.825475646315891,62.43548842944566
28,27,0.8367216893756094,66.76053824962968,0.9447415561002895,76.44281960102403
29,41,0.8734817031770417,71.507563116901,0.8849994903236758,64.48727980624251
