,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,15,9.354240892093833e-17,1.0031442548020353e-16,6.721322843419403e-17,1.0026641665932503e-16
1,13,2.018120935327263e-16,2.1642230995786356e-16,7.442339743782244e-17,1.1102230246251565e-16
2,46,0.013724705446506724,0.014718307531667228,0.012134844835130104,0.01810235033608981
3,51,0.01149106532537096,0.012322962702877898,0.00805379107321558,0.012014372620485016
4,51,0.008434042703356784,0.009044626475012224,0.00890647342015667,0.013286375252528675
5,28,0.006878347281485762,0.00737630625248006,0.0113914224049569,0.016993337945610542
6,31,0.01516275291885189,0.016260462663929106,0.009612906745497774,0.014340208549794438
7,34,0.013321821667708603,0.014286256921985095,0.007106523341498726,0.01060127071645661
8,36,0.014444918904679782,0.015490660949899213,0.01736668644146714,0.025907034363582642
9,27,0.018764379835819193,0.020122829895405654,0.027288092956797846,0.04070745241650576
10,36,0.010335400830850909,0.011083633705977336,0.008938344856856104,0.013333919981833942
11,36,0.010647494919778441,0.011418321892733292,0.013846583110609094,0.020655863493234568
12,26,0.009660599041712662,0.010359979541291135,0.008211084399260056,0.012249017474397182
13,17,0.0010540290839704456,0.00113033567573919,0.0011320359470878528,0.0016887328668518426
14,15,5.3120891500134765e-17,5.69665863141938e-17,6.669619592202991e-17,9.949512507731418e-17
15,49,0.009564107879315345,0.010256502886889549,0.008998626667027283,0.013423846343599461
16,31,0.03371714217278735,0.03615809967814945,0.034960292218924195,0.05215257930343821
17,17,0.041272345859540475,0.04426026345568405,0.02946903218800057,0.04396090366053485
18,36,0.006179336531753943,0.006626690515909714,0.0038612385700297373,0.005760064860784133
19,23,0.02518843773519199,0.027011958418617102,0.022168323277577836,0.03306995349233125
20,28,0.03781513716455871,0.040552769624780244,0.036386456867814554,0.05428008340109426
21,40,0.03947477847414485,0.04233256091297616,0.032338915769848445,0.04824209874199182
22,30,0.0068831100569556386,0.007381413829786047,0.008068659663983738,0.012036553080371076
23,34,0.01836725405417299,0.019696954133932736,0.03143327590598417,0.046891095880666485
24,46,0.02120233312938111,0.022737279179023486,0.0199572641284372,0.029771570375335153
25,33,0.021773645458370457,0.023349951748753463,0.02718562611771941,0.040554595858055195
26,11,0.002955036373882209,0.0031689666701831625,0.002732341606831277,0.0040760146237340845
27,15,1.0417245646897093e-16,1.1171403689612728e-16,0.0,0.0
28,44,0.010330524110336197,0.011078403934558105,0.008966281314792077,0.013375594643156548
29,40,0.0105585846167908,0.011322974915182027,0.008937239856344458,0.013332271579513586
