,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,32,0.20648443507288478,33.50454008309294,0.29949826253810585,35.27897709494641
1,3,0.25542648903138254,42.23534055688957,0.2808830663215806,27.39407649052387
2,19,0.21248103510159788,30.950895999320398,0.367094096870152,67.84905424508106
3,7,0.2951986890161948,40.88538372591322,0.17301360831525228,35.01537510441059
4,18,0.19798872340963738,31.306422261482496,0.35948068416150913,49.612848288854515
5,3,0.25315365895609127,41.07717325367454,0.2859510890659378,33.683206827113644
6,7,0.25502496723110657,42.16894803025703,0.2904077287885564,28.323001596560815
7,3,0.24781755356486743,36.098164353937406,0.27817778023982326,51.41488098607079
8,22,0.25782830261391215,35.7095389647627,0.2775680025928124,56.17562585053912
9,28,0.1959988186792985,30.991774049830468,0.3966568184733328,54.74362163174133
10,12,0.21320796289749333,34.59551193973614,0.32192093449931825,37.9202242388308
11,14,0.2227199675295002,36.82724416367049,0.28980839084532806,28.26454912494875
12,11,0.2375144104172718,34.59736447372756,0.23172954720480102,42.829973983613264
13,25,0.24372796434161964,33.7566246654169,0.17109276006134164,34.62662405306682
14,7,0.23605829573726902,37.326068663954686,0.35168875691774887,48.5374644886813
15,17,0.22757093210587565,36.92607345341446,0.30935724601209724,36.440302203181865
16,3,0.25530741973511056,42.21565218276288,0.279998810044789,27.307836389257233
17,53,0.22507310163071614,32.78511024518432,0.2357622261598526,43.57532362422891
18,10,0.2950396631181389,40.86335844224397,0.17261736758449459,34.93518188750568
19,5,0.23379762344497146,36.968606076395744,0.35721226444201604,49.29977788380295
20,10,0.2227148189890176,36.138111704557346,0.3455606157506971,40.70482728237306
21,20,0.22508593366402302,37.21846194932999,0.3431678188695368,33.468608849618136
22,3,0.24771713206615703,36.083536529100265,0.28134021663329095,51.999385940621735
23,7,0.2951986890161948,40.88538372591322,0.17301360831525228,35.01537510441059
24,9,0.20431434622748368,32.306643969022055,0.3294737153967989,45.47150981220051
25,10,0.2205714425928096,35.79032355115703,0.36749000592954173,43.28796899167486
26,17,0.22414949918635385,37.06362041655259,0.26610495778712406,25.95279118671464
27,15,0.21463953005173253,31.265311602033986,0.3398679422509604,62.8169143730637
28,17,0.23342437664165072,32.32956501867261,0.1518895940864557,30.74018953297012
29,3,0.2338093564250241,36.970461321591465,0.35607130659097463,49.14231137374629
