,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,73,0.45444940444449744,0.14591099710578756,2.8683348380288956,2.3360554353319483
1,110,0.4224439777768465,0.1356349494925632,2.1080002211858124,1.7168167778368901
2,118,0.3954012610074727,0.12695228926751134,2.0863903798656764,1.6992170936566235
3,125,0.41521261435519047,0.13331316089086415,1.7210058372306847,1.401637279929119
4,83,0.38523714107431156,0.1236888745514921,2.40225497946983,1.9564664234598683
5,109,0.3783959991481902,0.12149237516119643,2.097581474744437,1.7083314472781868
6,91,0.40987831731551455,0.13160046726137425,2.7411242697818037,2.232451443411152
7,79,0.32135916568002676,0.10317944271656189,0.8695039773937919,0.7081493643989457
8,89,0.3716667620159064,0.11933180527128091,2.657743596807478,2.1645437947918706
9,92,0.37711042889194557,0.12107961449718481,2.2701824601076233,1.8489027169415295
10,236,0.37677008907741555,0.12097034089883214,8.497329025446334,6.920472251886327
11,77,0.4371469452997543,0.14035566126091473,2.3921935000471675,1.9482720615669789
12,51,0.40335460895817105,0.12950588691439174,3.276524367035081,2.668496876699988
13,95,0.45967283796040664,0.14758809555760252,5.806123932163342,4.728676439763844
14,123,0.37168397660176045,0.11933733239346912,2.424331639139434,1.9744462981005126
15,115,0.39102300126378725,0.12554655248242266,1.9501533373621063,1.588261678195882
16,108,0.3756688226111961,0.12061675502855983,2.3298136980495476,1.897468133943379
17,105,0.22737837284875723,0.07300483789434838,1.1301387094503983,0.9204178814440214
18,96,0.45681728846931435,0.1466712584587851,2.6747491020369214,2.1783935735537905
19,95,0.38467948213327063,0.123509825857982,2.547087936823348,2.0744226023393852
20,118,0.3107179022536942,0.09976283056608615,3.231603115042781,2.6319117006991823
21,73,0.370418242673576,0.11893094061976271,3.106275181044203,2.52984098094406
22,59,0.37924249690540646,0.12176416192248445,2.711815350708564,2.208581406065095
23,88,0.3723709635436786,0.11955790469197718,1.3585845636975313,1.1064708388664524
24,60,0.4388508417523677,0.14090273476994428,2.763401326640742,2.250594527359567
25,87,0.38477359422184876,0.12354004261819741,2.8110960883704013,2.289438530471839
26,99,0.39512084755250687,0.12686225634763998,2.2805731064724393,1.8573651619794391
27,104,0.38079067454128745,0.12226123847344704,2.814423372659392,2.2921483677074153
28,87,0.4455177798414175,0.1430433021789937,4.278715757292093,3.4847107347939117
29,79,0.45864226492624743,0.14725720737173656,0.9780213766807275,0.796529095060565
