,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,36,0.04634024259909455,0.12878758707799476,0.046356751087992566,0.11151976531153514
1,32,0.01024134526188776,0.02846247819895855,0.01223299390215111,0.029428736419336684
2,35,0.0305719692580846,0.08496481529098168,0.027054694025147985,0.06508508593565782
3,37,0.016008835842603868,0.0444913367833114,0.02115528648573601,0.05089296658235104
4,46,0.01893891967711445,0.05263454894228766,0.021331940620565454,0.051317940878330005
5,74,0.022535619753679178,0.06263040348088822,0.025381986405385706,0.061061077418826624
6,29,0.02761306325142074,0.0767415013069442,0.030889929970580786,0.07431145755383221
7,30,0.014439444526042036,0.04012972558956454,0.019834796228284983,0.047716282277456966
8,39,0.01784173248958511,0.04958527508161185,0.018266206941716667,0.04394274972820122
9,36,0.011127111125485771,0.030924175460143647,0.01575321280789291,0.037897276103413896
10,49,0.02420624193382913,0.06727335283620073,0.025339770865123307,0.060959520104475015
11,50,0.04062786266728383,0.11291189056394506,0.043448836276905586,0.10452423672794647
12,32,0.03292284338836537,0.09149830302824388,0.027090422357264634,0.0651710370672429
13,43,0.02419914525660509,0.06725362993695175,0.02479868154901432,0.059657829366258394
14,30,0.017601745123716015,0.04891830848743849,0.0215214305005097,0.05177379394059879
15,46,0.024068119689422292,0.06688948711644506,0.027100072767597138,0.06519425291973865
16,44,0.02324385359997692,0.06459870841491193,0.02450119210394066,0.05894216331290836
17,58,0.027498115292506748,0.07642204095374434,0.033475254773403865,0.0805309360224085
18,44,0.018246742148477855,0.050710867305272266,0.015519221167270916,0.03733436579942184
19,27,0.04362262840596085,0.12123486497486448,0.043444230619922836,0.10451315696558679
20,31,0.046897593176285404,0.1303365611870414,0.042763196976401206,0.10287480418390395
21,41,0.015897032978359305,0.04418061719474482,0.020241153881473725,0.04869385100374962
22,45,0.029453093190869896,0.08185526426461925,0.03757786241894753,0.09040051987067885
23,40,0.05422838037911555,0.15071009275014946,0.052131591329670816,0.1254122149191691
24,61,0.01018241163774816,0.02829869141613215,0.008153704708679358,0.019615249433798432
25,29,0.03804333620023531,0.10572904237926815,0.04721079994673748,0.11357433829295546
26,37,0.027716893856367383,0.07703006460152194,0.03838383854031024,0.09233944496338992
27,36,0.022286336708045903,0.061937602577269504,0.025208190243822554,0.06064297850777958
28,48,0.0184326298970614,0.05122748166170862,0.018757388347150877,0.04512437772787355
29,47,0.032792969110502126,0.09113735984082451,0.037999511388315796,0.09141487469503967
