,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,207,0.4748500136225004,0.17131372293420735,0.47247057570887985,0.1717407569859582
1,76,0.44190689196935945,0.15942868838946653,0.4419180717774002,0.16063507036169344
2,72,0.5581243557945452,0.20135697274599187,0.558671450548333,0.20307435585731176
3,57,0.53089222824768,0.19153231860334408,0.5206059069055509,0.1892377158284911
4,48,0.519103766789669,0.1872793436384033,0.5079461344687713,0.18463595010307976
5,81,0.6072883127767507,0.21909406922524896,0.6025194242507556,0.21901288109701783
6,92,0.3768958110029896,0.13597435545734196,0.3819056467754173,0.13882084567068506
7,31,0.6094393691043117,0.21987011525482458,0.6041618209456052,0.2196098843098031
8,86,0.40847753660567504,0.14736823317550457,0.40500159495277305,0.14721611053418754
9,109,0.4038832301074983,0.14571072506152316,0.40857791862994525,0.14851608680175263
10,68,0.2806182820117101,0.10123988888214581,0.2813550388885447,0.1022711886090142
11,52,0.5248804761961624,0.1893634324376977,0.5164687503983232,0.18773387955412707
12,63,0.4821981849631901,0.17396475495067218,0.4756439862080884,0.1728942762724102
13,45,0.5982751020701707,0.21584233365098782,0.589989171269053,0.21445819506376712
14,95,0.3866380951978829,0.13948912207296868,0.3908895310642842,0.1420864439275275
15,131,0.4975120912296091,0.17948962010788655,0.49409943149188335,0.1796027408975276
16,58,0.5741022454535915,0.2071213861051526,0.5588998800091342,0.20315738885562498
17,45,0.6068158431628808,0.21892361428957813,0.6098882838795235,0.22169142574261635
18,60,0.4909503073585484,0.17712229654930556,0.48511348050722986,0.1763363914068156
19,43,0.5888490359911402,0.21244165043250465,0.5890337083605705,0.21411088894226188
20,33,0.6301434697012833,0.22733962447145753,0.6261537478799551,0.22760384281953333
21,60,0.5532410145197411,0.19959518828743641,0.5618211106925807,0.20421924200521635
22,71,0.5345393509470473,0.19284810706223035,0.5210731290025697,0.1894075487889928
23,107,0.5976361584686122,0.21561181916433353,0.5960101046631285,0.21664677507704969
24,1,1.0001684993973619,0.3608351780094856,1.0000697487156214,0.3635204910390144
25,52,0.5949178735109516,0.21463113157302371,0.5936848383105953,0.21580155206399987
26,71,0.3806855341330563,0.1373415904993056,0.35307204642735723,0.12833997214120285
27,42,0.5275744709081752,0.19033535673050583,0.5289672130713095,0.1922770099647328
28,118,0.43661408183181927,0.1575191780526578,0.42432482434528473,0.15424001046341418
29,81,0.5908311069629909,0.21315673087383638,0.5871957667762755,0.21344280611295724
