,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,37,0.3133927828099797,0.1501710031583123,0.3133927828099797,0.1501710031583123
1,52,0.29740830507795696,0.14251158919715864,0.29740830507795696,0.14251158919715864
2,61,0.2610349828551725,0.12508228454814893,0.2610349828551725,0.12508228454814893
3,24,0.31219659349484286,0.14959781526352192,0.31219659349484286,0.14959781526352192
4,57,0.21612519136599018,0.10356248955130515,0.21612519136599018,0.10356248955130515
5,39,0.28779685649545117,0.13790599214895033,0.28779685649545117,0.13790599214895033
6,52,0.2952068749674458,0.1414567117838558,0.2952068749674458,0.1414567117838558
7,100,0.245340382150492,0.11756177335175651,0.245340382150492,0.11756177335175651
8,40,0.2505259042489203,0.12004656272194673,0.2505259042489203,0.12004656272194675
9,47,0.3283952388003113,0.15735985366631064,0.3283952388003113,0.15735985366631064
10,12,0.3102792405927799,0.1486790614679507,0.3102792405927799,0.1486790614679507
11,41,0.32564588400262634,0.15604242266389726,0.32564588400262634,0.15604242266389726
12,63,0.2529872166154732,0.12122597005818816,0.2529872166154732,0.12122597005818818
13,33,0.3068952399734643,0.14705752199555291,0.3068952399734643,0.14705752199555291
14,53,0.23981892470115962,0.1149160110702271,0.23981892470115962,0.1149160110702271
15,58,0.2529535375974955,0.12120983180551449,0.2529535375974955,0.12120983180551449
16,20,0.2942586613675982,0.14100234845672133,0.2942586613675982,0.14100234845672133
17,51,0.2600955097512546,0.12463210947650043,0.2600955097512546,0.12463210947650041
18,78,0.3145071596647255,0.150704988302045,0.3145071596647255,0.150704988302045
19,65,0.252212395304026,0.12085469254322698,0.252212395304026,0.12085469254322696
20,32,0.30640297932584143,0.14682164140313445,0.30640297932584143,0.14682164140313445
21,34,0.3167418351419938,0.15177579617179146,0.3167418351419938,0.15177579617179146
22,71,0.2416379781599497,0.11578766191124451,0.2416379781599497,0.11578766191124451
23,96,0.24339660641557767,0.11663035830955415,0.24339660641557767,0.11663035830955415
24,123,0.2814767545372278,0.13487753679455666,0.2814767545372278,0.13487753679455666
25,29,0.25577900346996235,0.12256373357904446,0.25577900346996235,0.12256373357904445
26,37,0.33776372866651955,0.16184903018362695,0.33776372866651955,0.16184903018362695
27,55,0.32129082325855324,0.15395557230669107,0.32129082325855324,0.15395557230669107
28,49,0.28326299592641496,0.1357334648056997,0.28326299592641496,0.1357334648056997
29,50,0.2192520220994993,0.10506079880956913,0.2192520220994993,0.10506079880956913
