,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,98,0.15148909259616997,0.007127195175575395,0.27516859745878125,0.015370165965562071
1,142,0.07057865371652113,0.0033205548442219236,0.13488690578376733,0.007534413983369587
2,86,0.051053860594601284,0.0024019605813754845,0.28086902569536515,0.015688576310638587
3,70,0.021842414216019932,0.0010276327262605342,0.1314524951508874,0.007342577189822812
4,36,0.17444005282969408,0.00820698230907712,0.17902642505806354,0.009999926920352464
5,103,0.1337190679138935,0.006291158520956351,0.14946339761979163,0.008348616987580177
6,66,0.03807575051115755,0.0017913719113292483,0.09964277995651333,0.005565773417989696
7,68,0.12624695511744452,0.005939613697751351,0.18258971132077717,0.010198962354433636
8,54,0.36877776431193254,0.017350101301814365,0.48638366247785403,0.027168062359813335
9,61,0.09925900366451192,0.004669895897627257,0.09315000355077253,0.005203104669247499
10,90,0.05274265253786447,0.002481414155123277,0.1328575762474643,0.007421061180543069
11,58,0.28831095358141945,0.013564332601217165,0.4696451766764751,0.026233096280270277
12,79,0.10522054656876167,0.004950372063257341,0.23393705113659552,0.01306708445175058
13,59,0.049874619265153,0.002346480130802798,0.07670222659123964,0.004284376791258306
14,119,0.1084778947185893,0.005103622410333537,0.112899045744149,0.006306232202608401
15,35,0.03918761109959559,0.0018436822611110145,0.1304446015799601,0.007286279008984441
16,48,0.11204528352883754,0.005271459420127901,0.19955854820051985,0.011146795215787897
17,53,0.07386661066142053,0.003475245261027411,0.07920120252921405,0.004423962758789962
18,93,0.016317389716781098,0.0007676936951325173,0.0762258020888,0.004257765020365174
19,86,0.0255525145628987,0.0012021839684655687,0.08424364453011395,0.004705619790665345
20,57,0.039540664418687664,0.001860292565321243,0.08929706168861487,0.00498788986485509
21,81,0.03636419035954666,0.001710847148481889,0.27340470951007256,0.015271640004508799
22,68,0.24448511222253036,0.011502432831764694,0.33180062894309914,0.018533476499247845
23,75,0.056263142110642,0.0026470446692993047,0.05166851618797679,0.002886062131862607
24,116,0.043937092169847265,0.002067133850860917,0.10881465676272302,0.006078089394554753
25,73,0.04090905978556518,0.001924672255567904,0.1437812677467085,0.008031228739089182
26,50,0.05298683044930559,0.002492902134901758,0.15095895121538883,0.008432154524882794
27,120,0.1215610070700291,0.005719151182964458,0.1957904950304575,0.010936322061780576
28,178,0.049844239128033915,0.002345050818876786,0.08878310353625252,0.00495918156683665
29,73,0.13793463217772828,0.006489490617139828,0.29368799867770107,0.01640460911404041
