,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,60,0.06857321006302472,0.01308888401972832,0.0913035673779735,0.016745249115058237
1,28,0.0891782316503672,0.01702185926666294,0.13101517635035437,0.024028434253372147
2,46,0.03321749997364347,0.0063403770099248295,0.03689743815983776,0.0067670608217986665
3,31,0.03529035756452794,0.006736032872783871,0.0416378321759121,0.007636458162803832
4,48,0.024398751572018935,0.004657101939063482,0.024120600820533616,0.00442376438450261
5,20,0.0481744875474212,0.009195286025526762,0.07146340057601164,0.013106524527136953
6,26,0.06557561273435773,0.012516718829609481,0.09363445223875219,0.017172737862465856
7,43,0.020234766668098324,0.003862302987443389,0.02782987863472519,0.005104053039363877
8,33,0.037320578026343205,0.007123550390700213,0.057218681977713244,0.010494015855762146
9,53,0.024964479414906083,0.004765085014603847,0.030726028905164498,0.005635212545458367
10,47,0.04574204195406218,0.008730993946644738,0.04842771412198239,0.00888173551520017
11,38,0.046920604190879366,0.008955951541798207,0.05671519321876826,0.01040167505312666
12,21,0.022350813269733916,0.004266202535440236,0.03690387619767845,0.00676824157026831
13,24,0.013376557955801135,0.0025532451449441795,0.021564756130827496,0.003955017573643031
14,34,0.09159700693941981,0.01748354203168294,0.13866784178515854,0.025431947749942334
15,13,0.03908408084585196,0.007460158285413021,0.06104970630144794,0.011196633053633663
16,71,0.02056941449690738,0.003926178757801957,0.02705471392483648,0.0049618863470313294
17,47,0.08592721897093755,0.01640132352291386,0.10170341117461518,0.018652600384385203
18,47,0.047818586808537275,0.009127353614465563,0.045713902541262084,0.008384017274001914
19,38,0.08630098596404928,0.016472666148098617,0.10082748220038383,0.01849195333299584
20,37,0.030426840616824626,0.005807711022341627,0.03834257002933865,0.007032100774276362
21,49,0.025457431706596128,0.004859177085942788,0.03565887503122538,0.006539905972005321
22,44,0.0712214790284387,0.013594371298353477,0.08018740377338546,0.014706523421110418
23,36,0.03488385173891381,0.006658441236051143,0.04951896607588625,0.009081873213432349
24,43,0.013997681932786873,0.002671801935404575,0.021784138789238208,0.003995252773341234
25,31,0.015064463374341232,0.0028754234160100534,0.02296861831092672,0.004212488586047761
26,43,0.043714240294285736,0.008343938116599267,0.064002814634862,0.011738238777559655
27,50,0.09939280701740642,0.018971562250773944,0.14281874373361383,0.026193231116793926
28,47,0.044210912135809396,0.008438740155523698,0.0421450667107971,0.0077294859479203545
29,44,0.06706433156350733,0.012800877440163309,0.0894724438864934,0.016409417559886532
