,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,45,0.3360193309841188,0.17022910358861662,0.33082885548181956,0.16417856607727951
1,65,0.32271039587099204,0.16348672931094835,0.35017812353663963,0.1737809179617869
2,74,0.2525349385277411,0.12793548539151023,0.30134161807566906,0.149545101448351
3,60,0.2959754483931194,0.14994266882395776,0.35066687093537174,0.17402346587067766
4,59,0.2741951200778014,0.13890864362628966,0.3334729751127528,0.1654907483804561
5,111,0.23083513955184606,0.11694225676712976,0.28994540198630664,0.1438895657075723
6,91,0.22641067339914486,0.11470079969135188,0.2451782720888423,0.12167323520261457
7,110,0.30905136117104065,0.15656699280040684,0.3594669546446615,0.17839063367001318
8,64,0.2604035800764767,0.13192177925555196,0.2565269577629446,0.12730518329288104
9,43,0.32388874681524393,0.16408368789772165,0.3863417774613807,0.19172765007749637
10,35,0.3158788837290341,0.16002585048390486,0.3376808681512118,0.16757897567324959
11,61,0.2743898796929993,0.13900730983877602,0.34853086257053684,0.1729634410733941
12,79,0.2599525973483406,0.13169330910974306,0.28681051417036485,0.14233383265132218
13,88,0.2714820243451495,0.1375341755170687,0.3078312071558951,0.15276565313834964
14,59,0.36599051201906185,0.18541265646972047,0.39442808008959385,0.19574059377442224
15,72,0.30607029858071755,0.15505677131699985,0.3730499592444076,0.18513139458386868
16,68,0.3117002394426386,0.1579089280169578,0.33166820170196915,0.16459510368149136
17,85,0.25659097211748266,0.1299902926553806,0.29650027537606766,0.14714251567283984
18,65,0.24359894732762333,0.12340846676071691,0.2771324228677292,0.1375309409866348
19,72,0.2922071234608413,0.14803361623054417,0.34005323730169684,0.16875629790158228
20,48,0.3801019978798126,0.19256160704153316,0.42840460467914865,0.21260193157785662
21,109,0.27665949844723403,0.14015711025320382,0.3254805063887014,0.16152437110474602
22,76,0.26130396291905583,0.13237791778701657,0.29216037835259484,0.1449887795085651
23,66,0.3164175497427131,0.16029874142852304,0.32660127280158824,0.16208056751726074
24,102,0.2786011204423927,0.14114074583981065,0.2670475514679934,0.13252617886251172
25,90,0.26844252252859546,0.13599434842416724,0.3008312095238148,0.14929180388144148
26,54,0.27493101850315277,0.139281453514676,0.27266210985289374,0.13531248401551177
27,94,0.22453364237482232,0.11374988621937204,0.22951141656496932,0.11389833336975215
28,81,0.25121241286978524,0.12726548716085068,0.3018291005887738,0.14978702163960134
29,101,0.19605604167322307,0.09932298873823601,0.22598423596175618,0.11214791938942464
