,size,tr_nrmse,tr_rmse,ts_nrmse,ts_rmse
0,5,0.9929468494106596,69.1025518077576,1.0353554028684884,30.23151900494174
1,33,0.9483485032312872,66.26608406276009,2.316201898758549,61.53864939582868
2,3,0.995744860568383,70.39211062277903,1.502729668353717,19.021109740667573
3,13,0.9782877322259558,67.07383756225536,1.0808013668760152,40.51320122230311
4,2,0.9993491148821977,28.028608481806906,1.0044838927690332,130.69485990443567
5,7,0.9802000132560706,68.21545608226104,1.1230386616459265,32.79179743378001
6,7,0.9910367454960042,69.24893545206133,1.0351951841184008,27.50386895281335
7,78,0.473340664127506,33.461833157244676,20.61640507990847,260.95638606283956
8,7,0.9927220220389289,68.06348833507958,0.9879839720122613,37.033995967489076
9,2,0.9993491148821977,28.028608481806906,1.0044838927690332,130.69485990443567
10,6,0.994486643267537,69.20971130459401,1.0182165798258649,29.73107958761712
11,5,0.9839316456866707,68.75246486172945,1.0304555118726706,27.37794166265032
12,3,0.9950236606667436,70.34112689665831,1.3524004017343207,17.118286140509202
13,4,0.9944810165171938,68.184089366884,0.9999026743704174,37.48076148957608
14,2,0.9993491148821977,28.028608481806906,1.0044838927690332,130.69485990443567
15,5,0.9822498796974429,68.35811326683037,1.0634793392437978,31.052714620155946
16,7,0.9910367454960042,69.24893545206133,1.0351951841184008,27.50386895281335
17,3,0.9938997541609018,70.26167466524662,1.3416925240527409,16.982748977198845
18,26,0.8159661427884958,55.94466608833505,1.3861468084930215,51.95889485081781
19,2,0.9993491148821977,28.028608481806906,1.0044838927690332,130.69485990443567
20,3,0.9948573511396276,69.23551012751378,1.0283209808836224,30.02611971757137
21,7,0.9910367454960042,69.24893545206133,1.0351951841184008,27.50386895281335
22,7,0.9920932365620725,70.13396666323273,1.3582093620872562,17.19181425050747
23,7,0.9923718215094625,68.03947771667573,1.049169090193231,39.32748400390861
24,2,0.9993491148821977,28.028608481806906,1.0044838927690332,130.69485990443567
25,11,0.991669957303547,69.0136885387548,1.0292834334625058,30.054222534584014
26,7,0.9910367454960042,69.24893545206133,1.0351951841184008,27.50386895281335
27,7,0.9920932365620725,70.13396666323273,1.3582093620872562,17.19181425050747
28,7,0.9762963898105603,66.93730617859265,1.0710352145217645,40.147122766426385
29,2,0.9993491148821977,28.028608481806906,1.0044838927690332,130.69485990443567
